date,open,high,low,close,volume,target
2014-01-02,0.130031,0.130311,0.110432,-0.549739,2366400.0,-0.015392
2014-01-03,0.129497,0.133194,0.120966,-0.053212,2824400.0,-0.001513
2014-01-06,0.130924,0.13548,0.126082,0.079808,2588600.0,0.002273
2014-01-07,0.128075,0.138873,0.127222,0.283733,2567800.0,0.008062
2014-01-08,0.124409,0.126664,0.115952,-0.186199,2204400.0,-0.005249
2014-01-09,0.135442,0.137992,0.127224,0.239399,1884200.0,0.006784
2014-01-10,0.132576,0.154248,0.126665,0.407875,2538600.0,0.01148
2014-01-13,0.138922,0.138922,0.11833,-0.212788,2556900.0,-0.005921
2014-01-14,0.127511,0.135068,0.123312,0.008854,1867300.0,0.000248
2014-01-15,0.143183,0.151019,0.126951,0.186203,3696000.0,0.005211
2014-01-16,0.126956,0.132802,0.122502,0.124142,2340200.0,0.003456
2014-01-17,0.128346,0.131675,0.120855,0.017723,2467800.0,0.000492
2014-01-21,0.129178,0.144429,0.129178,0.532024,2970400.0,0.014753
2014-01-22,0.127244,0.130797,0.118773,-0.115272,2611700.0,-0.00315
2014-01-23,0.123405,0.134096,0.12176,0.133003,2981900.0,0.003646
2014-01-24,0.122875,0.129703,0.11468,-0.416744,3593400.0,-0.011383
2014-01-27,0.127791,0.133593,0.12641,0.088665,3025300.0,0.00245
2014-01-28,0.12972,0.132476,0.124759,0.079803,2078100.0,0.002199
2014-01-29,0.126691,0.130541,0.121191,-0.07093,3211800.0,-0.001951
2014-01-30,0.135231,0.156998,0.132751,0.913288,3937900.0,0.025165
2014-01-31,0.115696,0.139348,0.115159,0.168472,4450200.0,0.004528
2014-02-03,0.130467,0.140902,0.107991,-0.558616,3635600.0,-0.014947
2014-02-04,0.132137,0.13431,0.116383,-0.212811,2512300.0,-0.00578
2014-02-05,0.123966,0.12943,0.120415,-0.15073,1855700.0,-0.004118
2014-02-06,0.127791,0.139039,0.122579,0.212803,1776700.0,0.005838
2014-02-07,0.130246,0.142246,0.129155,0.425609,1742500.0,0.011608
2014-02-10,0.125095,0.138306,0.118894,0.32808,2827300.0,0.008845
2014-02-11,0.111756,0.137679,0.106678,0.212806,2810800.0,0.005687
2014-02-12,0.128057,0.146924,0.125931,0.629547,4067500.0,0.016729
2014-02-13,0.125439,0.148439,0.123871,0.673893,3812100.0,0.017613
2014-02-14,0.123424,0.13113,0.120342,0.026593,2659300.0,0.000683
2014-02-18,0.128304,0.128561,0.113931,-0.390145,3217700.0,-0.010014
2014-02-19,0.125198,0.13531,0.118976,-0.239406,2077700.0,-0.006207
2014-02-20,0.129356,0.143183,0.127008,0.381279,1327400.0,0.009947
2014-02-21,0.128049,0.143031,0.125983,0.248272,2587800.0,0.006413
2014-02-24,0.129331,0.140881,0.128304,0.070934,3065600.0,0.001821
2014-02-25,0.130609,0.132146,0.120361,-0.203941,3041900.0,-0.005225
2014-02-26,0.129079,0.133715,0.117489,-0.265999,2699900.0,-0.006851
2014-02-27,0.126494,0.135311,0.12053,-0.088669,1823600.0,-0.002299
2014-02-28,0.12961,0.151963,0.127791,0.594074,3938800.0,0.015441
