date,open,high,low,close,volume,target
2014-01-02,0.125479,0.129323,0.118359,-1.450333,1345400.0,-0.020652
2014-01-03,0.147467,0.153574,0.145432,0.340744,736900.0,0.004954
2014-01-06,0.147164,0.152083,0.145138,0.069893,1056500.0,0.001011
2014-01-07,0.15222,0.15381,0.146872,0.244637,2908500.0,0.003536
2014-01-08,0.149312,0.152337,0.145279,0.209678,1078000.0,0.00302
2014-01-09,0.145852,0.163657,0.138242,0.961068,2696100.0,0.0138
2014-01-10,0.14201,0.152491,0.141444,0.463058,1641100.0,0.006559
2014-01-13,0.138931,0.14259,0.130348,-0.830002,1175300.0,-0.011679
2014-01-14,0.146553,0.15239,0.144559,0.305786,917400.0,0.004354
2014-01-15,0.144843,0.149521,0.141299,0.08738,1533000.0,0.001239
2014-01-16,0.156452,0.159284,0.154046,0.821281,1404700.0,0.011628
2014-01-17,0.14176,0.1426,0.134063,-0.524231,1006100.0,-0.007337
2014-01-21,0.147379,0.150763,0.144418,0.166008,1190500.0,0.002341
2014-01-22,0.137104,0.139214,0.13415,-0.506744,1275600.0,-0.007128
2014-01-23,0.159293,0.161985,0.15391,0.873695,2870100.0,0.012378
2014-01-24,0.125248,0.126507,0.114613,-1.703712,2208400.0,-0.023842
2014-01-27,0.139112,0.139255,0.127357,-0.926117,2397800.0,-0.013277
2014-01-28,0.153276,0.156909,0.148773,0.68148,2051200.0,0.009901
2014-01-29,0.138373,0.145423,0.134201,-0.253372,4029200.0,-0.003645
2014-01-30,0.150624,0.1551,0.150191,0.585373,2659600.0,0.008452
2014-01-31,0.12838,0.137973,0.12294,-0.760101,2538700.0,-0.010883
2014-02-03,0.15614,0.156863,0.136308,-0.393173,1953200.0,-0.005691
2014-02-04,0.141793,0.142667,0.134078,-0.366959,2981200.0,-0.005342
2014-02-05,0.149389,0.152609,0.147048,0.305801,1732700.0,0.004476
2014-02-06,0.159131,0.160005,0.152428,0.585373,1920300.0,0.00853
2014-02-07,0.15135,0.169265,0.151206,1.485283,1498700.0,0.021459
2014-02-10,0.1348,0.141731,0.133668,-0.279579,2422700.0,-0.003954
2014-02-11,0.137743,0.150098,0.137459,0.227165,2305300.0,0.003226
2014-02-12,0.143852,0.158856,0.14371,0.882439,2892800.0,0.012491
2014-02-13,0.145119,0.15085,0.14414,0.3582,2281700.0,0.005008
2014-02-14,0.148455,0.153741,0.147481,0.576645,1937600.0,0.008021
2014-02-18,0.139868,0.14456,0.13973,-0.1922,1968700.0,-0.002652
2014-02-19,0.137641,0.142207,0.130308,-0.83876,3414500.0,-0.011606
2014-02-20,0.145959,0.156039,0.14358,0.454315,3033300.0,0.00636
2014-02-21,0.154993,0.155966,0.147898,0.32328,2180500.0,0.004497
2014-02-24,0.152314,0.163255,0.151068,0.760109,1732500.0,0.010526
2014-02-25,0.150178,0.15566,0.14593,0.244644,2292600.0,0.003353
2014-02-26,0.144696,0.146472,0.13814,-0.340736,1471000.0,-0.004654
2014-02-27,0.128916,0.133719,0.127681,1.678932,2166300.0,0.023038
2014-02-28,0.121601,0.121735,0.109395,0.568978,3376800.0,0.007632
2014-03-03,0.092739,0.094736,0.079827,-1.706933,1806500.0,-0.022722
2014-03-04,0.124275,0.128906,0.121142,1.156022,1598700.0,0.015746
2014-03-05,0.115563,0.118245,0.112345,0.47866,1694600.0,0.006419
2014-03-06,0.123238,0.124171,0.115643,0.650261,2067300.0,0.008664
2014-03-07,0.105664,0.106589,0.0947,-0.614143,1940400.0,-0.008113
2014-03-10,0.107116,0.107116,0.098593,-0.216744,1641600.0,-0.002887
2014-03-11,0.111122,0.114462,0.104578,-0.090317,1276200.0,-0.001206
2014-03-12,0.103906,0.108854,0.102435,-0.036125,1563900.0,-0.000483
2014-03-13,0.110326,0.113805,0.090391,-0.993446,1600300.0,-0.013291
2014-03-14,0.104673,0.110368,0.104266,-0.063232,929400.0,-0.000857
2014-03-17,0.109149,0.11892,0.109013,0.505767,620600.0,0.006864
2014-03-18,0.111832,0.121267,0.110079,0.442528,1416600.0,0.005965
2014-03-19,0.099612,0.102694,0.08139,-1.291489,1267400.0,-0.017304
2014-03-20,0.100568,0.110658,0.099478,0.090317,1129500.0,0.001231
2014-03-21,0.120731,0.123454,0.110245,0.379318,1783900.0,0.005165
2014-03-24,0.107791,0.109552,0.094243,-0.388343,1102300.0,-0.005261
2014-03-25,0.112288,0.118281,0.106023,0.514793,1914500.0,0.007011
